16306 13895 3794 162 15438 3 4883 3 596 682	1
424 6 0 9541 295 2	0
1008 2478 7031 72 4 20	0
65 6625 1363 66 5071 16796 2883	1
2175 2341 0 206 17 96 3 1437 3 14425 3 1947 3 10295 3 11759 3 16122 3 1844 3 13998	1
398 237 60 11 0 26 38 86 20	0
310 2609 2209 536 1078 16 75	1
316 242 223 6 414 917 0 2	0
2217 40 1903 13689 187 2099 3194 3297 58 6 569 0 143 814	1
10 1005 489 1340 13 0 42 2130 1068 553	0
62 11331 14 6 14897 16294 8188 3 9402 3321 8 1752 0 18	1
6195 12363 583 704 13992	1
3728 944 62 7402 191 14 71 3347 358 1955 0 18	1
7349 2216 8747 1196 3920 0 898 477	1
23 364 46 900 0 1203 137	1
12405 1940 91 6194 11692 5523 302 0 41 5	0
1692 2420 1055 97	1
1 333 200 170 182 0 4760 2399 4183 354 41	0
85 2285 5131 13 0 1086 359	1
10 4215 1301 11590 0 13 4 37	0
60 12 34 0 1532 26 821	0
1 217 75 0 138 763	0
3279 17 4270 994 14 499 7600 438 0 677 24	1
3411 559 7089 2970 0 186 4 25 189	1
235 347 43 97	0
1 3 11009 3 12 0 3 3248 31 613 1401 1795	0
8543 3390 20 703 7081	0
1269 585 13043 135 1559 585 541 1031 397	1
2251 1415 9003 0 1453 2062 8 1056 3929 167	1
479 3703 163 4 479 2706 1167 12 1034 0 77 716	0
1 17224 132 0 12533 220 2486 4790 0 13 4 37	0
1 27 224 0 594 15246 75	0
85 8040 588 0 9167	1
8197 23 482 43 703 8196 3 271 3796	0
7132 14275 0 1255 2004 14636 17 24	1
434 33 291 2993 893 14 20 522 0 957	0
600 144 6 945 0 381 54 480 15	1
10 1 2583 0 1694 11 42 634 12	0
1 13681 0 1405 1340 0 2 4 13	0
180 48 4000 47 889 5342 4 14859 0 49	1
22 6607 40 2571 5175 3969 0 13424 12289	0
2916 839 1025 8 8020 161	1
124 909 0 60 11 836 485 43 20	0
1085 148 0 165 130 8 1085 1084 1650	0
85 235 0 294	0
13340 13300 860 135 194 306 116 30 0 4591	1
62 1973 142 4 9897 14 71 254 249 126 240 0 18	1
13480 657 31 1514 478 472 1097 5	0
1 537 0 26 38 2160 304 734 302 6672	0
2648 1622 7680 15493 3 3 16993 3 12694	1
124 3634 666 0 4165 833 12	1
1512 31 95 3212 77 3353 485 887	0
2221 263 91 492 0 1409 2649 528	1
21 207 101 159 557 1433 0 94	0
134 219 114 725 4090 0 13 75	0
10 45 0 435 3121 5	0
1 60 399 0 178 266 333 329	0
1 2701 0 611 91 21 95 1023 576 120 12	0
10060 2560 8451 187 100 11505 7477 6383 2869 9984 3054 16 914 24	1
14154 2696 2217 40 582 13437 381 54 814	1
10998 3 7212 3 275 3 8863 3 14808 3 1300 3 630 3 14046 3 275 3 9460 3 14621 3 661 3 11224 3 9937 1 710 8 86 195 0 11433 1136 632	0
1 1266 182 170 182 5 8 3680 402 0 577 3533 5	0
131 13978 11 1247 143 41	0
10 1996 17113 846 3472 0 15	0
2129 14088 17273	1
1 4146 4613 121 0 26 38 57 132 13	0
105 13877 22 17346 33 6 0 546 1526	1
8367 52 3 2131 337 3 5460 1646 9 9 3744 23 507 1664 13 4387 2582 975 2449 7368	1
15282 146 8816 0 12092 17 1488	1
950 807 34 13379 0 12462 16 525 8 2273 250	1
349 2354 3262 0 1099 213 398 237 123 11 0 172 130 132 13 93	0
1 1163 162 436 1566 428 0 2702 226 1821 708 7 2	0
1 494 2134 8 13739 883 0 31 6133 325 11886 5	0
246 29 3209 29 1405 49 4 36 960 246 3856 116 9 9 1134 15143 14684 328 2440 0 359	1
2005 12504 6 0 11731 30	1
14471 6757 12288 16550	1
1 139 4 12 869 0 110 1244 162	0
149 1113 551 1029 4777 1072	0
6466 16803 3 7114 11958 6 723 20 650	1
1410 1725 198 632 2061 0 13 4 37	0
134 12848 2045 215 0 122 300 17 864 963 7 93	0
1111 13603 2968 546 393	1
111 60 27 148 469 0 36 7	0
52 222 22 16622 6 0 19 2	1
1584 12038 15790 70 102 60 11 0 104 84 20	0
236 155 120 4 216 17149 0 78	0
1 42 854 140 0 205 200 231 498 4 55 43 2323 5	0
13312 3 10056 3 3871 3 15055 3 630 3 10077 3 13582 4441 1783 141 402 0 18 154	1
2305 75 0 2072 164 2	0
76 10527 7764 82 2305 75 12	0
51 103 0 907 597 72 39 4 7 2	0
131 6072 11946 11 6000 64 0 2 4 13	0
4362 13 0 13670 9 9 1475 2641 12622	1
233 2208 4345 429 117 5001 108 26 1720 5 50	0
1133 23 3812 248 0 481 1342	1
701 393 5309 229 1215 0 1036	1
1314 430 11 180 14738 6931 382 0 11 7	0
14923 3267 0 279 712 4 4993	1
13750 48 470 6820 47 9 9 14147 146 11551 3316 46 900 4345 6 0 48 470 6820 47 215 14540	1
907 295 164 0 13	0
3375 179 1419	0
10 1 2218 456 5 0 2235 1068 64	0
1793 130 91 92 1176 60 11 0 26 38 935	0
1103 6 1 48 1850 28 47 0 5968 6794 28	0
404 78 5841 5 0 724 486 43 64	0
1111 682 4143 307 812	0
3921 59 195 256 6 714 181 5098 2093 0 1106 7	0
389 6865 285 2150 33 56 202 16 923	1
3215 3 3186 3 15127 3 12228 3 4884 3 7559 3 3543 3 630 3 16278 3 9601 1 1691 248 0 1259 5827 278 5 2	0
472 1704 27 100 0 1319 262	0
13101 1710 68 29 189 16 6906 8 1534 2601 815 13778 0 2	1
675 1684 11842 1168 7 2	0
129 217 12 37 76 20 2101 1749	0
1 611 219 0 1353 1614 961 104 84 20	0
21 237 11 274 352 855	0
1392 1551 1120 999 3136 223 5	0
810 5723 1194 4 15432 709 404 0 49 1318 126 8 2527 6118 0 653 74 654	1
419 701 10425 0 13588 10353 7074 5527 780 0 629 4383 9 9858 1004 34 0 12 75	1
5551 10926 0 278 89 538 46 0 82 14042 30	1
6020 131 138 12563	0
383 2244 12142 604 0 2600	0
1352 209 98 7 44 50	0
42 5617 30 0 10 55 4 898 5	0
13894 29 10579 29 12611 3016 39 290 0 110 6203	1
52 385 79 4 52 5648	1
1954 6 3079 361 29 14936 29 5696 2331 8 4923 0 361 2792 332	1
1429 6188 11332 1092 5120 3456 1027 8 4029 0 2	1
10 1322 27 0 395 867 594 5	0
1 316 242 0 138 798 69 5	0
582 1967 13549 2715 16 158 253	1
105 4049 2344 34 0 1620	1
1 201 11834 12 0 122 195 1502	0
1 488 790 24 33 3442 0 1584 5119 0 67 109 43 93	0
857 108 1963 0 165 145 1155	0
521 4651 214 0 796 1439 2023 95 84	0
7216 6261 7751 0 222 15	1
935 22 15664 1732 58 20 6 0 19	0
14638 238 0 323 6839 8 1318 154 0 49	1
70 637 59 34 1290 8112 5261 6 0 2047 3465	0
1 5565 0 4968 2811 27 0 2446 287 5	0
1 1154 363 12 0 170 214 104 95 84 5	0
57 8015 86 0 168 488 84 20	0
2231 4755 2220 927 2597 29 2924 3135 166 5058 1081 8 334 24	1
198 266 0 1515 741 103 13	1
1461 21 672 11 0 82 880 4174 11 12	0
681 276 14355 4 5860 0 2226 12	0
310 4881 941 171 4 547 6299 20	1
10 36 0 299 7 8 2 2199 9 9 25 418 72 801	1
1 1138 167 486 69 0 216 27 3508	0
10 135 3406 0 17283	0
7666 564 3490 88 1180 258 0 2	1
1 7763 3 5 0 478 24 208 84 7	0
3244 14 1232 1140 173 862 17 334 0 18	1
10 120 2272 1037 11715 30 0 5207 5	0
518 166 2549 97 4 958	1
2605 13598 52 2346 95 1027 9690 0 9716 4 360	0
2913 821 429 34 0 42 735 5861 255 3 3 280 40 652 81 868 87	0
1729 1070 39 936 16 1912	1
5915 104 41 505 13	0
23 1133 905 222 248 2	1
1 771 0 1506 13 7	0
48 62 4903 34 0 13247 47 432 5388 2465 9 9 15210 7199 16896 632 13066 1087 40 12088 16174	1
6728 1622 1546 194	1
578 200 208 567 2002 2520 0 186	1
850 0 127 2601 10247 10564 0 68 16 7608	1
1860 6316 168 0 290 13	1
1 385 0 2416 13483 355 90 4 958	1
2509 14125 297 1474 702 6995 4331	1
944 8 2483 1116 888 5423 87 54 476 372	1
4253 552 104 196 1181 125 230 307 20	0
14811 794 15062 730 4893	1
82 124 45 1142 137 0 526 811 16568 464 981 0 685 5204 595 91 1724	1
19 705 279 12 725 3518 450 820 716	0
745 827 487 132 0 104 121 15	0
157 429 906 229 0 792 79 12	0
1 573 3064 0 581 606	0
82 36 0 55 5 9 9 15007 7475 5095 114	0
628 215 6 0 1809 9664 16 205 498	0
404 6082 25 565 567 0 110 236 3155 426	0
713 48 1035 46 47 4878	1
1098 1970 0 673 16855 17218 3063 417 0 36 7	0
4549 40 838 9 526 81 4461 782 1735 3046	1
1 1282 8 1096 294 0 175 138 103 288	0
1133 713 192 2295 0 137 4 14748	1
7753 13308 8609	1
10 1 138 0 649 27 4018 101 1826 0 2	0
4558 31 229 14 5513 15 450 0 18 15	0
10812 11 7616 981 632 466 1659 329 2436 1589 93	1
8622 291 825 15857 10607 0 1988 64 16 1 1864 317 0 1905	1
105 2879 8 44 23 1563 420 9 9 43 15380 2635 1324 10192 2344	1
13 0 1305	1
1 159 330 0 200 86 12 16 5	0
556 8317 1622	1
1 167 1571 181 0 1267 3915 219 339 5 16 22 31 347 6 0 19	0
556 640 5530 743 0 491 738 8 5530 813	1
62 9373 20 34 2597 3624 3 8395 1344 71 1629 24	1
3067 4728 2109 2386 11308 199 2149 2	1
1786 6 10962 200 208 0 25 8 704 184	1
526 4233 10129 0 2408 1032	1
10176 303 1801 67 1635 8653	0
4168 15158 158 503 0 12255 4303 2067 2464	1
1 304 1433 1115 375 0 4370 12 511 7	0
368 36 5843 507 1214 364 507 1206 0 2131 8 1177 9 9 61 6260 364 5843 507 106	1
10168 415 438 0 68 16 6164 184	1
1 10 1898 0 4261 3928 107 0 26 38 57 626 20	0
10 45 0 643 3282 5296 528 132 13	0
1 291 7069 0 226 228 452 33 2115 5 9 9 13781	0
216 52 1006 34 0 6165 5914 344 5	0
60 847 0 456 892 86 806 12 13	0
51 672 0 1204 657 3457 179 12	0
514 6084 32 2248 393 0 12096 69 5 3 3 1130 40 1766 81 1219 87	0
195 21 24 4 284 567 0 31 55 7	0
8569 3381 238 4527 0 44	1
1349 143 1763 10778 14945 9 9 5659 1274 5383 11277 14370 16 2849	1
10 33 867 3207 27 6 0 2312 2103 35 2119 5	0
134 1113 10534 1073 4514 1208 8 15735 4446	1
2793 0 126 25 4 3176 73	1
1754 4244 4472 0 341 1486 1062 295 17 110 1209 0 16974 781	1
2821 1248 1242 13757 289 982 405 6 0 286 17 850 88 385	1
10 36 0 124 1227 635 0 2732 655 483 270 14740 146 11630	1
364 1706 22 645 13 6 0 19	1
8335 375	0
10 386 0 2400 67 95 403	0
1 83 0 42 646 334 5	0
1 618 549 545 0 3182 1401 15	0
4635 3742 899 12343 4 13335 1093 212 3093 647 0 39 2	1
120 2750 14975 2272 5653 30 0 485 969 5	0
10 1 4919 0 6507 176 57 1502	0
11720 4843	1
1 410 767 0 4660 1095 3586 142 7	0
10 21 10551 1249 1542 179 12	0
4058 243 11950 21 929 243 2742	1
593 10577 7695 5735 4462 935	0
1 60 6482 0 625 6 286 381 78	1
10119 794 2044 3 13271 6 3545 541 2177 516 14 7915 10701 289 8604 6292 0 18 93	1
36 401 1090 192 39 801	1
4448 11 92 1759 154 0 577 115 5	0
1 560 224 0 220 846 16 140 2593	0
10 1 435 3605 0 42 4480 20 7	0
8382 16650 11398 0 2 508 8 1162	1
675 797 6 0 439 16743 450	1
1569 8 2795 2 475 6 206 222 4 206 16446 0 619	1
27 649 185 241 487	0
1584 7527 1994 8722 8121 261 7119 9717 0 13301 483 270 9 9 8472 0 68 8 4361	1
16444 4 192 448 9 9 23 46 2263 1070 17 743 136	1
217 1297 6 1 6742 8 2639 79 0 35 334 5	0
1907 115 22 326 45 6 0 19	1
7570 14196 3998 4556 3327 8097 0 68 16 189	1
2055 0 1184	1
1 3025 5690 39 0 5690 41 7	0
3100 11320 1263 0 14254 3227 6577 20	0
3215 3 11601 3 12154 3 1934 3 6154 3 661 3 5770 3 3888 85 72 4 26 484 0 1298 1076	0
16009 101 0 730 1787 4 257 443	0
2328 3 9415 3 9660 662 5426 1633 396 1458	1
1 12955 3326 0 7101 2214 14375 655 5	0
1289 3 9225 3 275 3 2669 3 9721 3 661 3 1063 3 14749 3 275 3 11464 3 15399 3 7815 3 15073 14420 1958 5222 1608 0 2107 413	1
591 9 1667 11 0 298 397 956	0
131 3457 3698 4 1262 604 458 718 32 7	0
10 19 384 7892 5050 0 2274 1254 631	1
1515 2691 5724 0 286 3164 80 17 3666 142 2	1
1 261 6907 0 3380 5170 7	0
61 151 174 393 0 771 13 7	0
455 56 1421 4 1465 2791	1
10 1 322 314 185 219 1399 0 92 963 1240 13248 35 55 5	0
113 11 628 2426 1894 22 13119 6 0 511	0
15605 76 168 4 11 14116 290 393 17124 812	0
5420 9 5324 1021 8712 4 835 2242 158 1073 14073 4 670	1
3222 29 3940 8 4422 1010 14 4051 10030 532 42 0 153	1
1 2685 39 0 482 43 4 294	0
1656 25 6079 5601 3725 0 68 16 14 11912 0 677	1
2835 5856 7467 14930 16207 1265 1770 930	1
3058 579 14 12853 11 1915 53 0 18	0
1 35 3950 15 0 122 367 53 1230 79 93	0
70 4444 4964 3821 108 0 1122 2296 3821 4379 0 26 38 399 13 93	0
1255 192 4 8648 285	1
2649 1217 11 6 4629 84 7 2	0
4633 3127 13513 3105 4181 0 446 654 225	1
124 13512 15941 0 145 118 11 0 3402 20	0
10 1726 42 268 372 2	0
1 14929 437 895 214 4 60 7136 883 0 581 41 7	0
1 5097 0 8829 8466 1311 4583	0
1 584 164 0 1424 7	0
10 1 196 98 292 0 21 95 231 5	0
1788 3628 10709 1256 6031 74 0 5584	1
77 31 6989 284 339 12 17 19	0
14403 844 2951 2377 4 165 1098 10951 579 2	1
10 327 12399 8 1016 9 9472 0 14807 322 69 5	0
6105 4686 62 12904 34 144 757 1562 1165 358 56 2	1
51 70 102 433 0 939 771 13	0
12782 567 0 5781 4 201	0
1 6494 164 0 1942 3973 912 4 19	0
67 787 11 5119 859 283 132 0 938 13 7	0
10 1 42 992 49 0 318 195 1502	0
15824 755 2526 3032 0 27 5515 11 13 16 37	0
4297 606 188 170 135 525 94	1
180 383 849 6 232 137 5245 0 10 7	0
2821 16 1836 1376 405 56 24 8 9416 683	1
349 1939 101 0 3522 179 30 0 10735 3 3 5624 5	0
1 6348 1164 0 291 263 31 55 7 2	0
1 45 3663 182 5 0 2195 108 32 3 3 271 40 345 81 500 87	0
152 7572 0 1780	1
1160 604 59 22 3778 6 0 56	1
1 4695 0 525 170 182 32 5	0
1360 355 160 5900 0 2 2424 9 9 1400 12581 1937 355 160 1500 2233 22 2648 11217 4959 146 13680 13373 9637 840	1
10 327 579 8 240 0 31 964 365 7	0
86 121 0 854 312 12	0
15181 14 3694 191 34 9796 13852 908 150 16 2416 0 18	1
1289 3 6592 3 275 3 1063 3 7719 3 10112 3 630 3 10953 3 8964 3 15843 3 16194 3 10550 14057 3224 14246 14 13538 5582 0 18 1303 0 1823	1
1862 107 1094 1305 0 446 2539 7	1
23 1368 1959 6786 277 1182 4360 97	1
14 13389 12934 6611 354 1272 0 392 222 1892	1
1664 4794 6875 254 862 0 1092 54 17 4 71 877 0 49	1
1249 1944 0 42 84 15	0
3268 52 59 2327 2957 450 79	1
3163 0 2041 5418 896 3 14426 361 3544 258 22 11545 945 6 0 7301 53	1
754 1158 176 729	0
802 89 76 4477 315 52 13 14 89 873 6824 4557 315 52 0 3102 561 9 9 61 6736 89 6824 4557 315 52 215 234 106	1
6267 394 22 175 619 6 0 153	1
1483 14631 0 332	1
4668 1337 2761 2103 172 41 28	0
76 429 657 28 50	0
12877 2371 668 22 10027 3 15496 3 12863 1067 916 7578 1141 0 19	1
134 139 102 1522 962 848 204 0 575 108	0
11196 1276 15754 6226 3317 0 232 8 94	0
226 1857 417 673 6582 0 2776 99	0
3529 6091 5782 4161 272 143 2221 448 225 0 32 15	1
5755 89 4180 3162 860 4 2 9 9 61 5755 9931 4180 106	1
5339 14296 3090 4759 9870 1117 4793 126 2080 0 1440 477	1
325 1129 0 9461 20 30 2	0
1 3184 0 1195 35 0 1188 443 2	0
3243 12874 25 12 699 26 38 1851 20 809 0 57 113 679 7	0
188 5936 6629 4357 1366 633	1
2251 1415 6 395 1403 11911 0 1602 121	1
14128 192 3449 6686 14 23 533 589 0 958	1
124 237 0 1225 8 70 277 320 0 855	0
82 127 0 118 41 1398 25 0 4063 2116 117 2	1
10 1 215 1307 0 122 58 45 5	0
4823 982 4378 199 56 24	1
1 88 2641 0 89 1640 52 30 16 882 1811 2	1
4796 1539 0 7110 29 380 3748 96 4 2522 0 49	1
685 1043 330 6851 4133 0 13	0
56 237 11 0 130 469	0
10 36 0 2575 89 4062 8 99 164 9 9 10700	0
9446 3 12221 3 12609 3 661 3 6587 3 1003 3 275 3 6768 3 16205 3 14517 21 1605 2392 0 1100 411 72 7 17 1576 20	0
183 332 16 108 574	1
10022 5370 14793 5369 3896 3897 4099 2095 4354 2790 1469 3106 3896 12001 3407 5873 11203 13206	1
2205 771 300 164 14620	0
1 322 69 0 21 798 67 2608 2	0
46 222 2 0 491 738 29 7 4 3649	1
1975 1692 187 7330 1496 509 268 64	1
23 407 404 9010 5240 3301 1019 826 0 324 15	1
8441 9 1365 40 3945 2405 1780	1
3701 52 34 6407 140 1865 11 0 13	0
313 199 1152 7	1
27 185 213 17 459 24 2	0
556 128 2 7 44 1210 683	1
124 33 331 0 13772 119 1159 110 198 1865 467	0
82 1 11025 489 0 13592 2235 244 884 2267	0
1 123 5401 12 0 1262 475 10515 15 2	0
1010 4 706 9 9 23 6530 203 44 161	1
2389 139 0 1041 15 8 1291 528 115	0
460 6171 22 55 30 6 3165 108 0 32 2	0
4071 9 10 11 3799	0
557 142 9 9 10 732 122 5990 0 7	0
14358 122 1236 6 974 2836 1648 15 28	0
138 1340 5282 5617 28 4 37	0
79 107 266 0 5872 73 0 2	0
1793 130 4634 11 14867 8654 26 38 485 43 20	0
1 4832 204 55 72 0 966 8001 63	0
764 2198 6449 0 1285 248	1
1089 2684 0 556 128	1
23 11098 1014 229 0 332 239 239 14730 3 10483 9 10715 22 23 0 6140	1
1 4836 193 25 0 76 10429 2939 168 0 13	1
14054 662 4413 0 13 900 9 9 1620 5762 8806 3 10608	1
118 11 0 42 5454	0
1 26 306 86 0 1732 1231 2	0
974 551 94 0 1531 80	1
135 70 2059 35 0 875 456 510	0
167 0 2584 262 219 4 3816 208 14 1120 1379 262 30 3 3 280 40 345 81 3333 87	0
23 210 2367 919 0 82 36 225	1
4380 1088 812 32 7 0 2 4 19	0
2138 662 1243 13 9 9 11194 13 8497	1
3274 1385 822 24 8 501	1
2913 821 429 34 0 42 735 5861 255 3 3 280 40 652 81 868 87	0
3836 6946 687 517 239 239 3256 2395 279 25 184 2	1
218 101 680 534 124 1225 153 0 197 63 20 16462	0
13493 40 6812 554 348 54 17 266 154	1
1438 204 2 50	0
197 611 2642 0 121 15	0
362 1505 1040 323 12 4 1505 1642 0 49	1
197 398 593 11 0 2741 2287 277	0
129 1901 463 49 485 75 907 6 215 4 49 0 2183	0
92 1660 137 10253	0
89 16708 518 2980 0 13 561 4 2 9 9 61 389 106	1
12195 12631 254 2484 1792 1229 97	1
601 91 3350 0 1069 64 1540 3784 2	1
192 3850 963 11521 6 8996 1370 0 2982 15	1
440 1279 1215 229 8 440 80 0 2	1
23 343 905 2031 4 290	1
2175 10430 83 0 453 17 4 323 39 465 0 49	1
13828 0 9515 695 4 3679 12237 1404	1
3528 844 11937 8771 7124 1518 777 11438 265 166 1517 93	1
1324 14831 2422 0 2271	1
10 1 510 539 195 0 338 55 2	0
446 104 13 7 7231 4 12357 0 90 2	0
1 5641 0 949 300 4 294	0
1141 653 8 15520 277 0 60 4246 132	0
1755 7115 1605 2392 72 4 104 84 20	0
22 15872 6546 255 842 144 0 70 6484	1
14968 8711 0 11288 616 4067 483 270 0 68 17 10828 4 540 2145	1
62 16960 6006 10983 0 68	1
10054 8639 14 89 11501 71 609 0 1834 18	1
1 3002 8 15758 3338 0 1386 5478 581 41	0
22 221 4264 5113 4264 12833 229 492 12 0 6482	1
216 113 42 52 34 0 21 76 272 11	0
1 2132 24 0 43 876 167 162 12	0
321 118 1152 28 4 4204 4322 35 63	0
3734 0 416 339 16 69 2	0
2717 12021 483 4658 947 14215 13155 0 18	1
1 1103 0 389 89 376 201 73	1
4482 14304 289 62 2813 0 5557 143 7706	1
10 45 0 133 10034 5	0
446 750 1387 452 845 14 3595 0 160 677 80	1
4276 4076 2687 201 0 33 73 17 1062	1
9418 146 2992 8 9792 446 1969 1872 8 825 0 1995 1218 0 818 68 4 189	1
145 172 314 11	0
4083 182 4656 0 1109 543	0
70 102 3551 0 228 7623 1149 2196 5	0
1 527 13 0 5581 238 14759 3835 13 2	1
23 89 252 1420 33 24 17 2757 15	1
311 721 27 538 288 16 257 5	0
382 0 10067 193 683 2	1
23 364 13556 12866 6346 40 1224 426 324 0 715 15	1
4 8233 30 5 902 0 82 3014 1771	0
730 14776 67 1141 20 0 2	0
134 1352 7 15 14696 0 2268 5010	1
6175 5492 224 939 464 34 0 284 41 4 115	0
15512 11 821 8430 269 0 104 332	0
2274 31 354 0 1012 232	0
48 1558 47 1027 15832	1
1 2170 7 0 104 274 352 53 30	0
85 1490 4999 0 414 2	0
210 445 2006 6903 1813 0 1931 720 36 7	0
57 215 0 57 185 2	0
13 12469 2832 496 0 779 30	1
828 6573 128 318 747 784 1700 2012 2862 828 128 29 533 13878 1219 1937 4949 3817 1945	1
2317 580 297 1893 6 4630 668 2	1
1 1441 891 885 2839 0 92 6852 42 456 27 655 208 41 5	0
117 27 34 2023 95 42 140 84 5	0
10 1 2054 69 0 244 201 5	0
22 5666 580 1189 1322 186 2352 2011 5851 592	1
3059 0 3504 13616 74	1
1 5834 7032 74 140 96 0 354 8813 935	0
1 26 38 10250 14056 2044 464 0 118 35 416 69 5	0
4309 3566 11 612 12 0 296 16 19	0
111 316 70 102 847 0 1085 1486 53 20	0
15570 270 10102 8 8390 0 25 16 60 704 184 0 39 2	1
13 824 531 784 258 4 290 2344	1
1432 2 7 22 713 128 2 6 0 2722 17 958 9 9 2056 377 23 128 0 44	1
2669 3 6878 3 275 3 12263 3 12963 3 13557 3 2669 3 14965 3 275 3 16909 16065 0 33 189 1825 0 33 14153	1
1 123 869 0 133 338 69 7	0
13 1541 28	1
1740 7668 651 25 53 15	0
12153 0 7197 1347 17 20 1076	1
10 51 157 19 0 561 193 103 190 7	0
27 2036 20 515 2117 116 5 259 130 20 60 20	0
14567 6 51 603 282 0 3220 2119 225	0
3113 14161 2384 14362 0 25 8 121	1
472 558 1320 137	0
10944 1240 35 100 10 386 0 6670 2196 5	0
816 0 974 14061 5	0
14520 4 14333 1034 0 478 8 1357 403	0
1 1266 158 1073 0 971 326 1015 2	1
6065 5695 14554 532 54 4 52 0 49	1
1665 2412 4 2553 39 0 1104 4 1957 9 9 61 1087 775 522 420 14 1665 0 1064 174 409	1
3422 117 774 2	0
3557 807 14 13147 173 13986 9656 1274 1196 1966 8 908 150 0 18	1
10 19 384 5546 421 1311 1688 0 2638 1383 1639 1905	1
1 73 1771 0 139 854 8 746 573 7152	0
391 1118 236 16665 0 119 2479 79 4 257	0
200 1438 719 15 5	0
1 341 199 1782 0 23 2622 3843 202 78	1
122 1236 665 1740 0 13 4 37	0
10 125 3548 457 0 1009 101 159 548 25	0
14 5214 146 15061 48 1283 10428 47 215 0 1874	1
3980 4759 927 6435 0 695	1
1 8126 0 2566 8 2072 44 353	0
135 966 474 15 0 10 474 175 463 0 387 43 12	0
16851 13790 13485 1645 3952 1184 8 481 1184 2933 426	1
1828 184 14 1834 529 143 18 0 633 2	1
327 1600 615 12 0 173 1116 575 300 16 55	0
354 2032 142 8 1490 505 0 2287 13	0
1 333 295 8 139 0 2327 2084 28	0
4284 1337 149 17339 11 13 4 37	0
4308 1157 859 283 0 1157 11 608 58 42 179	0
26 38 32 0 57 63 11 17 19	0
118 35 550 75 6 198 615 224 0 2979	0
1141 20 91 5395 16167 528 117 0 970 20 7	0
1026 2737 8376 1427 8 8392 1427 0 332	1
2326 2407 2306 2383 9275 143 71 741 385 15	1
45 0 834 9708 617 4753 0 80 2	1
3233 363 501 436 16 1615 4 367 159 14 3233 363 0 18	1
105 17340 8544 0 46 1759	1
2671 15896 641 16114 451	0
2540 15032 14 405 8 100 16253 530 462 423 0 18	1
879 9618 0 203 239 239 7105 556 8945 1843 248 16801	1
291 144 808 381 34 944 12371 888 545 129 14 1882 8 8662 0 183	1
3083 2091 11943 10276 1482 3448 2071 17 22 1195 73 6 0 19	1
551 94 2334 659 58 6 0 1343 1371 74	1
1322 1370 12 34 8718 25 2537 27 53 830 0 15	0
6580 6 1 48 5616 609 47 0 21 155 646 948	0
3757 26 38 3454 334 96	0
6601 3 8077 3 275 3 8938 3 2030 3 1416 3 10830 3 6097 3 7511 3 15593 587 5273 430 132 0 2988 277 5642 241 37	0
124 130 867 80 11 0 612 227 13 17 5 37	0
5710 5931 3210 358 381 5492 12 0 511 16 22 15384 1180 6 0 19	1
8439 6 4 1053 212 0 10189 3393 411 12	1
471 6 0 308 211	1
1 2367 2130 0 5029 40 23 2670 608 202 54	1
1 57 107 2505 8 45 5887 0 1439 354 94	0
10 135 3747 720 0 45 776 69 5	0
12987 158 1073 0 6752 1426 356 324	1
3022 3357 354 1272 0 1086 2	1
7111 2718 317 6 1828 411 108 332	1
1721 4 791 49 6451 34 791 246 448 73 4348 0 46 137	1
834 1527 4537 0 11360 541 1050	0
76 20 4 6300 20	0
27 385 161 6 27 671 4194 0 2	0
1 3548 5 0 6603 2585 1143 403 3 3 271 40 345 81 500 87	0
169 2232 14 414 39 16843 0 1064 15	1
14395 9992 0 380 231 39	1
85 9232 5448	1
2458 1358 159 73 223	0
2362 505 0 13136 726 8 865 115	0
15678 4 4207 2796 357 11 202 1110	1
138 3 6132 28 19 4 194	0
1798 114 120 208 869 30 445 0 4776 5	0
1 761 32 0 123 32 5 324 0 45	0
434 33 3389 8176 4582 34 3151 422 0 53	1
13826 873 25 0 188 6252 2	1
134 7047 114 2099 332 10976	1
810 1138 2418 957 14 15366 844 6942 0 18 9761 4 169 125 0 153	1
134 16551 309 14164 391 0 20 107	0
4804 7990 1657 9258 188 3418 0 186 16 4 7016 815 0 5604	1
1222 518 365 2 50	0
1 1361 224 0 26 38 1506 12	0
13776 7009 11092 723 613 14486 381 16 457 75	1
26 38 1571 14326 341 1813	0
1 277 295 15 0 2343 1281 315 199 268 16 958	1
458 184 14 141 3648 752 5853 659 0 18	1
1489 1194 4226 8 70 1489 1194 9780 3 15406 0 1329 253 431	1
764 420 203 0 12884 8 39 441	1
364 6161 6880 13 0 156 985 44 1193 571	1
5771 11059 94 0 1969 3229 2	0
1 1781 0 118 1152 3726	0
1 7589 667 684 0 220 1254 94 278	0
1 13150 995 510 0 380 94 4 324 15	0
10 1 2602 0 10209 4 823 423 11	0
3020 483 270 1538 8287 0 68 4 189	1
286 143 14 166 0 18 61 286 14 173 9 71 11 0 18 174 1671	1
1897 437 1527 1850 464 8 1897 2341 1527 295	0
357 173 12695 97	1
26 38 2574 3 2617 5 0 1386 895 4 147 5	0
3903 13723 30 0 711 91 612 12	0
1 125 230 9041 1627 4653 226 5 1034 0 2003 510	0
2511 1553 14 1135 6595 305 6875 254 249 25 0 18	1
1 125 230 69 0 21 3738 31 99 5	0
1 92 952 3708 2131 0 518 2980 13 531 2 9 9 61 15450 106	1
1 1176 459 0 231 338 226 69 5	0
389 144 625 6 825 0 1182 332 8 599 2	1
